Date,Unburned_Chlorophylla_mgL,Fire100_Chlorophylla_mgL
2020-09-17,12.4237943311159,23.3878323273219
2020-09-17,12.4237943311159,22.0992271972815
2020-09-18,13.8812133817273,24.1580904936137
2020-09-18,13.8812133817273,21.8710694623113
2020-09-18,12.7000026931895,24.1580904936137
2020-09-18,12.7000026931895,21.8710694623113
2020-09-19,13.8746798527854,22.5933452563747
2020-09-19,13.8746798527854,21.2969229506647
2020-09-19,12.7132365727177,22.5933452563747
2020-09-19,12.7132365727177,21.2969229506647
2020-09-20,14.3973879229977,23.5753975164446
2020-09-20,14.3973879229977,22.4165910113182
2020-09-20,13.745443935595,23.5753975164446
2020-09-20,13.745443935595,22.4165910113182
2020-09-21,15.4794270439131,24.6695114426172
2020-09-21,15.4794270439131,23.4936271283625
2020-09-21,14.7391304272477,24.6695114426172
2020-09-21,14.7391304272477,23.4936271283625
2020-09-22,16.5809349627886,23.6678285979098
2020-09-22,16.5809349627886,24.8712548011763
2020-09-22,16.0022853554347,23.6678285979098
2020-09-22,16.0022853554347,24.8712548011763
2020-09-23,18.0949326575596,27.2894683099238
2020-09-23,18.0949326575596,26.8182795532822
2020-09-23,17.7526443309868,27.2894683099238
2020-09-23,17.7526443309868,26.8182795532822
2020-09-24,19.9102556106914,29.2403430969333
2020-09-24,19.9102556106914,28.9910981313752
2020-09-24,19.8175801274231,29.2403430969333
2020-09-24,19.8175801274231,28.9910981313752
2020-09-25,22.0985366082158,31.3354447080672
2020-09-25,22.0985366082158,30.8260315589521
2020-09-25,21.6913795276923,31.3354447080672
2020-09-25,21.6913795276923,30.8260315589521
2020-09-26,22.6131628415566,26.8930280971626
2020-09-26,22.6131628415566,30.3244025094748
2020-09-26,21.5698945450178,26.8930280971626
2020-09-26,21.5698945450178,30.3244025094748
2020-09-27,23.2435131482932,33.0899889140612
2020-09-27,23.2435131482932,31.4393617493692
2020-09-27,22.1514109878498,33.0899889140612
2020-09-27,22.1514109878498,31.4393617493692
2020-09-28,10.8425055661353,34.338914405647
2020-09-28,10.8425055661353,32.9966896009293
2020-09-28,23.1668121400352,34.338914405647
2020-09-28,23.1668121400352,32.9966896009293
2020-09-29,3.80038919102261,12.7451405089811
2020-09-29,3.80038919102261,34.7153308396805
2020-09-29,23.8794115385627,12.7451405089811
2020-09-29,23.8794115385627,34.7153308396805
2020-09-30,19.9933856336653,18.0287398553269
2020-09-30,19.9933856336653,24.855840218106
2020-09-30,17.2371585415388,18.0287398553269
2020-09-30,17.2371585415388,24.855840218106
2020-10-01,17.3556164371078,26.3635518631336
2020-10-01,17.3556164371078,22.4411568167596
2020-10-01,14.4496945972766,26.3635518631336
2020-10-01,14.4496945972766,22.4411568167596
2020-10-02,0,0
2020-10-02,0,20.9764618173596
2020-10-02,13.4229571751214,0
2020-10-02,13.4229571751214,20.9764618173596
2020-10-03,14.9412146015135,22.6825627038175
2020-10-03,14.9412146015135,19.5150947908694
2020-10-03,13.1189750488389,22.6825627038175
2020-10-03,13.1189750488389,19.5150947908694
2020-10-04,0,0
2020-10-04,0,20.1614734744584
2020-10-04,13.8239330647193,0
2020-10-04,13.8239330647193,20.1614734744584
2020-10-05,15.6475324377695,22.209110721432
2020-10-05,15.6475324377695,20.8150871475204
2020-10-05,14.4693446259679,22.209110721432
2020-10-05,14.4693446259679,20.8150871475204
2020-10-06,14.9370928931303,21.4756601061693
2020-10-06,14.9370928931303,20.1159284297176
2020-10-06,13.989666502993,21.4756601061693
2020-10-06,13.989666502993,20.1159284297176
2020-10-07,15.7178944916648,22.675298302484
2020-10-07,15.7178944916648,21.7991338989228
2020-10-07,15.2993129666198,22.675298302484
2020-10-07,15.2993129666198,21.7991338989228
2020-10-08,17.0904685997741,24.8002545434565
2020-10-08,17.0904685997741,24.4432820055633
2020-10-08,16.8312914367555,24.8002545434565
2020-10-08,16.8312914367555,24.4432820055633
2020-10-09,18.3580056065218,27.6595958442053
2020-10-09,18.3580056065218,26.7289744313182
2020-10-09,17.5311409901831,27.6595958442053
2020-10-09,17.5311409901831,26.7289744313182
2020-10-10,19.0690070894293,30.513705602905
2020-10-10,19.0690070894293,29.983557914187
2020-10-10,18.7623419369919,30.513705602905
2020-10-10,18.7623419369919,29.983557914187
2020-10-11,20.0813746027251,33.4451075420568
2020-10-11,20.0813746027251,32.196853086207
2020-10-11,19.3670672242151,33.4451075420568
2020-10-11,19.3670672242151,32.196853086207
2020-10-12,0,17.4802162161296
2020-10-12,0,32.287085389208
2020-10-12,18.416694844456,17.4802162161296
2020-10-12,18.416694844456,32.287085389208
2020-10-13,11.6360051794189,35.2465093908196
2020-10-13,11.6360051794189,33.3429972575335
2020-10-13,17.8714637308457,35.2465093908196
2020-10-13,17.8714637308457,33.3429972575335
2020-10-14,18.3254688631123,34.4360217649464
2020-10-14,18.3254688631123,23.5837089234152
2020-10-14,11.8259269220432,34.4360217649464
2020-10-14,11.8259269220432,23.5837089234152
2020-10-15,12.8555153822017,24.8272533549484
2020-10-15,12.8555153822017,23.5283188106207
2020-10-15,12.2141973433038,24.8272533549484
2020-10-15,12.2141973433038,23.5283188106207
2020-10-16,0,25.4703224071284
2020-10-16,0,20.7629460433666
2020-10-16,10.6688181467015,25.4703224071284
2020-10-16,10.6688181467015,20.7629460433666
2020-10-17,11.1545282391733,7.37829536018031
2020-10-17,11.1545282391733,19.0000386138158
2020-10-17,10.5626046790822,7.37829536018031
2020-10-17,10.5626046790822,19.0000386138158
2020-10-18,11.127507499492,20.3211420972865
2020-10-18,11.127507499492,19.384656074901
2020-10-18,10.6124401439328,20.3211420972865
2020-10-18,10.6124401439328,19.384656074901
2020-10-19,11.6335794037917,20.7485374063463
2020-10-19,11.6335794037917,20.2220536374333
2020-10-19,11.3574634224248,20.7485374063463
2020-10-19,11.3574634224248,20.2220536374333
2020-10-20,12.4390543463791,21.5914297042677
2020-10-20,12.4390543463791,21.1896122483258
2020-10-20,12.2202225149108,21.5914297042677
2020-10-20,12.2202225149108,21.1896122483258
2020-10-21,13.4047021954557,22.5967999211257
2020-10-21,13.4047021954557,22.2957959135356
2020-10-21,13.1567652688972,22.5967999211257
2020-10-21,13.1567652688972,22.2957959135356
2020-10-22,14.2591376891393,23.9556647196123
2020-10-22,14.2591376891393,23.5438048508444
2020-10-22,14.0920594543578,23.9556647196123
2020-10-22,14.0920594543578,23.5438048508444
2020-10-23,15.2613124333031,25.1135901207378
2020-10-23,15.2613124333031,24.8129973358858
2020-10-23,14.9765402066505,25.1135901207378
2020-10-23,14.9765402066505,24.8129973358858
2020-10-24,15.9542379129515,26.6043114334604
2020-10-24,15.9542379129515,26.0314232687922
2020-10-24,15.7973684305621,26.6043114334604
2020-10-24,15.7973684305621,26.0314232687922
2020-10-25,16.7715576352844,27.9159255237526
2020-10-25,16.7715576352844,26.9498998595871
2020-10-25,16.207538777905,27.9159255237526
2020-10-25,16.207538777905,26.9498998595871
2020-10-26,17.0602863757518,28.6044527244963
2020-10-26,17.0602863757518,26.1311808956253
2020-10-26,15.8638105658632,28.6044527244963
2020-10-26,15.8638105658632,26.1311808956253
2020-10-27,16.5594650385339,26.7550518714154
2020-10-27,16.5594650385339,24.8892458992898
2020-10-27,15.7696059725371,26.7550518714154
2020-10-27,15.7696059725371,24.8892458992898
2020-10-28,16.4605038943982,25.9984331874927
2020-10-28,16.4605038943982,25.1398998085165
2020-10-28,15.9861424575361,25.9984331874927
2020-10-28,15.9861424575361,25.1398998085165
2020-10-29,16.6257165537505,26.2294891463743
2020-10-29,16.6257165537505,25.4199392878927
2020-10-29,16.1229424088751,26.2294891463743
2020-10-29,16.1229424088751,25.4199392878927
2020-10-30,16.234875960455,25.8061421414154
2020-10-30,16.234875960455,20.7974976540472
2020-10-30,12.637570260285,25.8061421414154
2020-10-30,12.637570260285,20.7974976540472
2020-10-31,0,16.4734942492391
2020-10-31,0,11.7317883802396
2020-10-31,6.87517099785677,16.4734942492391
2020-10-31,6.87517099785677,11.7317883802396
2020-11-01,6.9463646545434,11.8982331543487
2020-11-01,6.9463646545434,11.2326307961239
2020-11-01,6.57482419642136,11.8982331543487
2020-11-01,6.57482419642136,11.2326307961239
2020-11-02,6.42406973121822,11.0309408201746
2020-11-02,6.42406973121822,9.40652268408672
2020-11-02,5.40464806238786,11.0309408201746
2020-11-02,5.40464806238786,9.40652268408672
2020-11-03,5.32329408906963,9.42122933319131
2020-11-03,5.32329408906963,8.25808925401755
2020-11-03,4.72210734088321,9.42122933319131
2020-11-03,4.72210734088321,8.25808925401755
2020-11-04,4.3915449977000800,7.84364811698171
2020-11-04,4.3915449977000800,7.46489686497179
2020-11-04,4.16529703087223,7.84364811698171
2020-11-04,4.16529703087223,7.46489686497179
2020-11-05,4.16566824457483,7.63233429281611
2020-11-05,4.16566824457483,7.36573615859576
2020-11-05,3.98605800809763,7.63233429281611
2020-11-05,3.98605800809763,7.36573615859576
2020-11-06,3.46747250795064,7.38604084918488
2020-11-06,3.46747250795064,7.4380733390965
2020-11-06,3.82649416819739,7.38604084918488
2020-11-06,3.82649416819739,7.4380733390965
2020-11-07,3.81016973508688,7.65844319017165
2020-11-07,3.81016973508688,7.26353138075712
2020-11-07,3.61140328538924,7.65844319017165
2020-11-07,3.61140328538924,7.26353138075712
2020-11-08,3.6146091892971,7.5616413832435
2020-11-08,3.6146091892971,7.43042391345527
2020-11-08,3.52885848101287,7.5616413832435
2020-11-08,3.52885848101287,7.43042391345527
2020-11-09,3.53336130301813,7.75526852643841
2020-11-09,3.53336130301813,7.64731715344064
2020-11-09,3.47106393160563,7.75526852643841
2020-11-09,3.47106393160563,7.64731715344064
2020-11-10,3.46387905599671,8.05267142956603
2020-11-10,3.46387905599671,7.84775208700231
2020-11-10,3.4110316411522,8.05267142956603
2020-11-10,3.4110316411522,7.84775208700231
