Date,baseline_temp_C,fire100_temp_C
2020-08-04,25.9244756229844,26.6766312279815
2020-08-04,25.9244756229844,25.5410317931556
2020-08-04,24.6318860292991,26.6766312279815
2020-08-04,24.6318860292991,25.5410317931556
2020-08-05,26.0520905052234,26.8723164832179
2020-08-05,26.0520905052234,25.6671829303888
2020-08-05,24.7468914994694,26.8723164832179
2020-08-05,24.7468914994694,25.6671829303888
2020-08-06,25.9217906786575,26.8556444363827
2020-08-06,25.9217906786575,26.0230898257995
2020-08-06,25.1554271889143,26.8556444363827
2020-08-06,25.1554271889143,26.0230898257995
2020-08-07,26.2196811606603,27.0878237563184
2020-08-07,26.2196811606603,26.1538497970855
2020-08-07,25.3359710843729,27.0878237563184
2020-08-07,25.3359710843729,26.1538497970855
2020-08-08,26.5243569064272,27.61307201714
2020-08-08,26.5243569064272,26.4068946940728
2020-08-08,25.4827396985373,27.61307201714
2020-08-08,25.4827396985373,26.4068946940728
2020-08-09,26.8183881413932,27.7897049588759
2020-08-09,26.8183881413932,26.8140636034859
2020-08-09,25.91105810811,27.7897049588759
2020-08-09,25.91105810811,26.8140636034859
2020-08-10,27.5376964664718,28.2966459970244
2020-08-10,27.5376964664718,26.8704057462626
2020-08-10,26.0734667661017,28.2966459970244
2020-08-10,26.0734667661017,26.8704057462626
2020-08-11,27.264518231318,28.0667627826336
2020-08-11,27.264518231318,27.201032044332
2020-08-11,26.2691875787838,28.0667627826336
2020-08-11,26.2691875787838,27.201032044332
2020-08-12,27.7585075394231,29.2349192864777
2020-08-12,27.7585075394231,28.1527272171877
2020-08-12,27.0032696618115,29.2349192864777
2020-08-12,27.0032696618115,28.1527272171877
2020-08-13,27.7980736602946,29.1445318167039
2020-08-13,27.7980736602946,28.4654429364764
2020-08-13,27.1574431814013,29.1445318167039
2020-08-13,27.1574431814013,28.4654429364764
2020-08-14,27.6668747373869,29.0692144997051
2020-08-14,27.6668747373869,28.4244029175025
2020-08-14,27.0572657920728,29.0692144997051
2020-08-14,27.0572657920728,28.4244029175025
2020-08-15,27.3983618630958,28.7687458094312
2020-08-15,27.3983618630958,27.6824226556487
2020-08-15,26.3907102394107,28.7687458094312
2020-08-15,26.3907102394107,27.6824226556487
2020-08-16,25.6475029864583,26.8869182426834
2020-08-16,25.6475029864583,25.1240068984398
2020-08-16,23.7175377969099,26.8869182426834
2020-08-16,23.7175377969099,25.1240068984398
2020-08-17,23.9159336829293,25.3113167004132
2020-08-17,23.9159336829293,24.7828526810524
2020-08-17,23.0950813687481,25.3113167004132
2020-08-17,23.0950813687481,24.7828526810524
2020-08-18,24.600503032806,25.988773220348
2020-08-18,24.600503032806,24.9201339296513
2020-08-18,23.177278697895,25.988773220348
2020-08-18,23.177278697895,24.9201339296513
2020-08-19,24.7032443218514,26.4035000773027
2020-08-19,24.7032443218514,25.3896805403805
2020-08-19,23.6510435682517,26.4035000773027
2020-08-19,23.6510435682517,25.3896805403805
2020-08-20,25.1517815942319,26.7800815441105
2020-08-20,25.1517815942319,25.7756741697796
2020-08-20,24.0974506687029,26.7800815441105
2020-08-20,24.0974506687029,25.7756741697796
2020-08-21,25.1185452128772,27.0989643367371
2020-08-21,25.1185452128772,26.389640542103
2020-08-21,24.6063533324886,27.0989643367371
2020-08-21,24.6063533324886,26.389640542103
2020-08-22,24.991138286077,26.8492716876711
2020-08-22,24.991138286077,26.3935994461904
2020-08-22,24.5827035406546,26.8492716876711
2020-08-22,24.5827035406546,26.3935994461904
2020-08-23,25.7945460359817,27.830731091035
2020-08-23,25.7945460359817,26.8488940262614
2020-08-23,25.07470490357,27.830731091035
2020-08-23,25.07470490357,26.8488940262614
2020-08-24,26.6275282305052,28.40369173696
2020-08-24,26.6275282305052,27.2576221863606
2020-08-24,25.6788064385217,28.40369173696
2020-08-24,25.6788064385217,27.2576221863606
2020-08-25,27.1940666716633,28.7938555315494
2020-08-25,27.1940666716633,27.3415801471314
2020-08-25,26.0804717794422,28.7938555315494
2020-08-25,26.0804717794422,27.3415801471314
2020-08-26,27.8809885634615,28.8125197112234
2020-08-26,27.8809885634615,27.2285526185428
2020-08-26,26.2528769120511,28.8125197112234
2020-08-26,26.2528769120511,27.2285526185428
2020-08-27,28.1825597980007,29.099126468314
2020-08-27,28.1825597980007,27.6599408449984
2020-08-27,26.8937712365345,29.099126468314
2020-08-27,26.8937712365345,27.6599408449984
2020-08-28,28.145344609184,28.7109763816171
2020-08-28,28.145344609184,27.795572314077
2020-08-28,27.1922828889016,28.7109763816171
2020-08-28,27.1922828889016,27.795572314077
2020-08-29,28.4762175402584,28.9672627333789
2020-08-29,28.4762175402584,28.4572001694245
2020-08-29,28.0143400036454,28.9672627333789
2020-08-29,28.0143400036454,28.4572001694245
2020-08-30,28.610272747152,29.0057517659078
2020-08-30,28.610272747152,27.8452128179503
2020-08-30,27.413962474998,29.0057517659078
2020-08-30,27.413962474998,27.8452128179503
2020-08-31,28.4753881621959,28.971835725157
2020-08-31,28.4753881621959,28.0241418519889
2020-08-31,27.6365811721153,28.971835725157
2020-08-31,27.6365811721153,28.0241418519889
2020-09-01,27.0496072915478,27.5698318556778
2020-09-01,27.0496072915478,26.5189445768311
2020-09-01,25.7124635613754,27.5698318556778
2020-09-01,25.7124635613754,26.5189445768311
2020-09-02,25.5086837699759,26.3939964987904
2020-09-02,25.5086837699759,25.9300049655855
2020-09-02,24.7976189972276,26.3939964987904
2020-09-02,24.7976189972276,25.9300049655855
2020-09-03,25.9333856500783,27.357951643296
2020-09-03,25.9333856500783,26.4675556487418
2020-09-03,24.9997020198155,27.357951643296
2020-09-03,24.9997020198155,26.4675556487418
2020-09-04,26.2267757094858,27.4842855955119
2020-09-04,26.2267757094858,26.7854052218057
2020-09-04,25.0897278405413,27.4842855955119
2020-09-04,25.0897278405413,26.7854052218057
2020-09-05,26.1349101754446,28.1476767869762
2020-09-05,26.1349101754446,26.2969256931674
2020-09-05,24.2602099090697,28.1476767869762
2020-09-05,24.2602099090697,26.2969256931674
2020-09-06,25.2599977022156,27.2040416429236
2020-09-06,25.2599977022156,25.6788573771675
2020-09-06,23.8181012849499,27.2040416429236
2020-09-06,23.8181012849499,25.6788573771675
2020-09-07,24.9130633710951,26.6013910484836
2020-09-07,24.9130633710951,25.5042605170477
2020-09-07,23.9411108559788,26.6013910484836
